epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,818.485,1.63618,1.47963,0.0169,0.62333,0.62445,0.65495,0.34352,1.60541,1.42268,0.02453,0.000937334,0.000937334,0.000937334
19,862.843,1.63194,1.46089,0.01683,0.64777,0.62479,0.66905,0.34511,1.59566,1.35502,0.02359,0.000929948,0.000929948,0.000929948
20,907.092,1.6132,1.45028,0.01656,0.71287,0.62939,0.71159,0.37805,1.56672,1.26023,0.02345,0.000922186,0.000922186,0.000922186
21,951.311,1.62188,1.37783,0.01658,0.70571,0.61564,0.6847,0.36369,1.62495,1.38055,0.025,0.000914058,0.000914058,0.000914058
22,995.534,1.58603,1.39772,0.0167,0.67291,0.63752,0.68818,0.36257,1.58008,1.31958,0.02374,0.00090557,0.00090557,0.00090557
23,1039.97,1.5807,1.36404,0.01627,0.71482,0.63835,0.71438,0.36927,1.62835,1.25059,0.02454,0.000896731,0.000896731,0.000896731
24,1084.43,1.57814,1.31906,0.01604,0.68518,0.65015,0.70657,0.3717,1.62505,1.30707,0.02439,0.00088755,0.00088755,0.00088755
25,1128.96,1.57711,1.30122,0.01612,0.70794,0.61537,0.69362,0.35834,1.64341,1.30499,0.02488,0.000878036,0.000878036,0.000878036
26,1173.28,1.57835,1.22227,0.01606,0.68994,0.66527,0.71393,0.3753,1.61695,1.29806,0.02434,0.000868198,0.000868198,0.000868198
27,1217.72,1.55406,1.18654,0.01565,0.73029,0.66338,0.72095,0.3743,1.61361,1.28057,0.02431,0.000858046,0.000858046,0.000858046
28,1262.45,1.55778,1.19864,0.01581,0.70901,0.67656,0.73238,0.38936,1.60177,1.20088,0.02385,0.00084759,0.00084759,0.00084759
29,1306.96,1.54015,1.16744,0.01556,0.75626,0.66193,0.73455,0.38653,1.56393,1.2146,0.02316,0.000836841,0.000836841,0.000836841
30,1351.43,1.53665,1.13885,0.01557,0.7064,0.64504,0.72056,0.39157,1.57083,1.23056,0.0237,0.000825808,0.000825808,0.000825808
31,1395.75,1.51433,1.11347,0.01532,0.68845,0.66584,0.71907,0.38244,1.62133,1.22837,0.02471,0.000814503,0.000814503,0.000814503
32,1440.03,1.51843,1.07919,0.01535,0.75129,0.67056,0.73804,0.39126,1.62077,1.19322,0.02433,0.000802938,0.000802938,0.000802938
33,1484.46,1.52641,1.118,0.01537,0.70929,0.67549,0.71971,0.37566,1.67309,1.21062,0.02541,0.000791122,0.000791122,0.000791122
34,1528.7,1.4936,1.04267,0.01487,0.72427,0.70936,0.74743,0.40114,1.62282,1.16918,0.02399,0.000779069,0.000779069,0.000779069
35,1572.79,1.48303,1.01717,0.01483,0.73206,0.69934,0.74995,0.40477,1.58712,1.12999,0.02397,0.000766789,0.000766789,0.000766789
36,1617.02,1.48357,1.00637,0.01484,0.7288,0.72158,0.75348,0.3942,1.60464,1.14138,0.02401,0.000754296,0.000754296,0.000754296
37,1661.42,1.46763,0.96481,0.01458,0.72906,0.69357,0.7476,0.39467,1.61994,1.16081,0.0242,0.000741601,0.000741601,0.000741601
38,1705.74,1.47258,0.96134,0.01478,0.73528,0.64341,0.7217,0.38451,1.60037,1.2398,0.02414,0.000728717,0.000728717,0.000728717
39,1750.34,1.45405,0.92719,0.01441,0.76875,0.65133,0.73636,0.39139,1.62515,1.16655,0.02438,0.000715656,0.000715656,0.000715656
40,1794.58,1.45688,0.9083,0.01448,0.74516,0.69468,0.73787,0.40038,1.60125,1.12408,0.02405,0.000702432,0.000702432,0.000702432
41,1838.86,1.43381,0.90521,0.01419,0.75665,0.70483,0.76328,0.41016,1.58439,1.13253,0.02372,0.000689058,0.000689058,0.000689058
42,1883.23,1.42263,0.87516,0.01443,0.76367,0.70337,0.76315,0.39658,1.63425,1.12066,0.02413,0.000675546,0.000675546,0.000675546
43,1927.36,1.42603,0.84609,0.01409,0.76291,0.72127,0.76775,0.3991,1.6499,1.08185,0.02479,0.00066191,0.00066191,0.00066191
44,1971.74,1.3962,0.83988,0.01367,0.78032,0.70673,0.7731,0.41522,1.61553,1.05629,0.0244,0.000648164,0.000648164,0.000648164
45,2015.92,1.38372,0.78583,0.01347,0.72871,0.72242,0.75464,0.40415,1.62962,1.12468,0.02459,0.000634322,0.000634322,0.000634322
46,2060.15,1.37937,0.77115,0.01347,0.77651,0.70006,0.77001,0.41746,1.6155,1.08787,0.02411,0.000620396,0.000620396,0.000620396
47,2104.42,1.36877,0.7615,0.01345,0.73213,0.75357,0.77763,0.4297,1.58484,1.07178,0.02366,0.0006064,0.0006064,0.0006064
48,2148.57,1.37458,0.73706,0.01339,0.77029,0.7144,0.76345,0.41571,1.62502,1.08638,0.02469,0.000592349,0.000592349,0.000592349
49,2193.22,1.33152,0.71376,0.01292,0.78279,0.72588,0.77859,0.42773,1.61101,1.03253,0.02382,0.000578256,0.000578256,0.000578256
50,2237.34,1.323,0.71567,0.01278,0.75206,0.74492,0.77613,0.42347,1.61058,1.07856,0.02415,0.000564135,0.000564135,0.000564135
51,2281.84,1.31283,0.69327,0.01264,0.76458,0.72539,0.77415,0.42313,1.60534,1.07416,0.02385,0.00055,0.00055,0.00055
52,2326.23,1.31286,0.69291,0.01274,0.78552,0.7237,0.76851,0.41527,1.63932,1.05297,0.02482,0.000535865,0.000535865,0.000535865
53,2370.54,1.29029,0.65902,0.01231,0.75376,0.75683,0.77099,0.41933,1.62382,1.04939,0.02422,0.000521744,0.000521744,0.000521744
54,2415.17,1.28139,0.63271,0.01223,0.79242,0.72464,0.77336,0.41804,1.62889,1.09276,0.02415,0.000507651,0.000507651,0.000507651
55,2459.33,1.2793,0.65442,0.01216,0.79329,0.72179,0.77148,0.41684,1.61779,1.07304,0.0241,0.0004936,0.0004936,0.0004936
56,2503.54,1.25708,0.61842,0.01204,0.78743,0.71676,0.76838,0.41754,1.63521,1.07763,0.02489,0.000479604,0.000479604,0.000479604
57,2547.97,1.25047,0.58423,0.01193,0.75801,0.76637,0.77138,0.41776,1.64248,1.05742,0.02468,0.000465678,0.000465678,0.000465678
58,2592.38,1.22595,0.57724,0.01161,0.77715,0.73798,0.78082,0.41838,1.65313,1.07426,0.02489,0.000451836,0.000451836,0.000451836
59,2636.73,1.22173,0.58355,0.01154,0.76342,0.7491,0.76173,0.41241,1.64348,1.07302,0.02468,0.00043809,0.00043809,0.00043809
60,2681,1.20715,0.55364,0.0115,0.78782,0.71636,0.77148,0.41014,1.66467,1.0545,0.02505,0.000424454,0.000424454,0.000424454
61,2725.08,1.20276,0.55174,0.01129,0.78855,0.7196,0.76782,0.41727,1.64094,1.12533,0.02437,0.000410942,0.000410942,0.000410942
62,2769.41,1.19413,0.54873,0.01127,0.79278,0.73179,0.77651,0.42392,1.64624,1.08188,0.02478,0.000397568,0.000397568,0.000397568
63,2813.6,1.17447,0.5196,0.01104,0.79779,0.72345,0.7626,0.41342,1.65964,1.12515,0.0251,0.000384344,0.000384344,0.000384344
64,2857.84,1.1554,0.51113,0.01079,0.76619,0.73691,0.76401,0.41113,1.67768,1.10283,0.02512,0.000371283,0.000371283,0.000371283
65,2902.39,1.14395,0.48957,0.01078,0.77728,0.74807,0.77196,0.41891,1.62627,1.07075,0.02439,0.000358399,0.000358399,0.000358399
66,2946.54,1.13157,0.5176,0.01065,0.78929,0.72459,0.77494,0.41646,1.6481,1.09898,0.02486,0.000345704,0.000345704,0.000345704
67,2990.67,1.12324,0.48188,0.0105,0.79145,0.73659,0.77046,0.41252,1.67582,1.0964,0.02533,0.000333211,0.000333211,0.000333211
68,3034.88,1.11502,0.46729,0.01058,0.77907,0.72423,0.7652,0.41625,1.65551,1.10539,0.02468,0.000320931,0.000320931,0.000320931
69,3079.03,1.11327,0.46626,0.01033,0.76687,0.74303,0.77006,0.4219,1.65219,1.12524,0.02475,0.000308878,0.000308878,0.000308878
70,3123.41,1.0976,0.4519,0.0102,0.74963,0.74527,0.75387,0.41276,1.67108,1.10314,0.02512,0.000297062,0.000297062,0.000297062
71,3167.44,1.09187,0.4692,0.01003,0.77728,0.75749,0.77797,0.4179,1.66595,1.06667,0.02476,0.000285497,0.000285497,0.000285497
72,3211.7,1.06748,0.44767,0.00984,0.75732,0.7598,0.77454,0.42332,1.65723,1.09397,0.02487,0.000274192,0.000274192,0.000274192
73,3255.82,1.053,0.43236,0.00968,0.77719,0.75457,0.76405,0.41054,1.66636,1.12062,0.02502,0.000263159,0.000263159,0.000263159
74,3299.92,1.03767,0.42685,0.00957,0.78745,0.76154,0.77487,0.42034,1.67616,1.07847,0.02502,0.00025241,0.00025241,0.00025241
75,3344.49,1.03308,0.42557,0.00949,0.79731,0.75683,0.78216,0.41995,1.67147,1.06048,0.02491,0.000241954,0.000241954,0.000241954
76,3388.67,1.03355,0.41891,0.00948,0.77845,0.76077,0.77762,0.41689,1.65824,1.1193,0.02473,0.000231802,0.000231802,0.000231802
77,3433.05,1.00968,0.4079,0.00921,0.797,0.75545,0.78537,0.42252,1.66307,1.10655,0.02479,0.000221964,0.000221964,0.000221964
78,3477.25,1.01399,0.40954,0.0092,0.78647,0.75479,0.77141,0.41016,1.68106,1.09761,0.02529,0.00021245,0.00021245,0.00021245
79,3521.52,1.00293,0.39791,0.00921,0.7568,0.77366,0.77224,0.41167,1.68052,1.13434,0.02523,0.000203269,0.000203269,0.000203269
80,3565.8,0.99476,0.39471,0.00907,0.7771,0.73953,0.75996,0.40469,1.68554,1.14007,0.02527,0.00019443,0.00019443,0.00019443
81,3610.42,0.98936,0.39942,0.00899,0.77595,0.748,0.77317,0.4138,1.68418,1.13069,0.0253,0.000185942,0.000185942,0.000185942
82,3654.59,0.97453,0.3931,0.00883,0.78483,0.7451,0.76546,0.40903,1.68238,1.14327,0.02524,0.000177814,0.000177814,0.000177814
83,3698.85,0.96871,0.38608,0.00876,0.79042,0.7487,0.76515,0.4119,1.68465,1.11787,0.02523,0.000170052,0.000170052,0.000170052
84,3743.3,0.96875,0.37458,0.00884,0.79657,0.72297,0.76416,0.40898,1.67404,1.16309,0.02498,0.000162666,0.000162666,0.000162666
85,3787.65,0.95667,0.37382,0.00863,0.7986,0.73406,0.76798,0.40883,1.67949,1.15327,0.02518,0.000155662,0.000155662,0.000155662
86,3832.14,0.97534,0.39404,0.00895,0.79581,0.74584,0.77135,0.41049,1.6829,1.1401,0.02512,0.000149047,0.000149047,0.000149047
87,3876.44,0.94626,0.38473,0.00858,0.825,0.7293,0.77865,0.41628,1.67256,1.15724,0.02506,0.000142828,0.000142828,0.000142828
88,3920.34,0.93942,0.37156,0.0085,0.81927,0.72988,0.76909,0.41023,1.6935,1.15593,0.02541,0.00013701,0.00013701,0.00013701
89,3964.23,0.93643,0.35612,0.00852,0.77661,0.75382,0.76571,0.40787,1.67898,1.15478,0.02528,0.000131601,0.000131601,0.000131601
90,4008.08,0.92801,0.35741,0.00835,0.81097,0.72922,0.76582,0.40986,1.68103,1.16726,0.02515,0.000126604,0.000126604,0.000126604
91,4053.76,0.92234,0.36705,0.00842,0.79998,0.72754,0.76285,0.40738,1.69475,1.15272,0.02548,0.000122025,0.000122025,0.000122025
92,4097.73,0.91306,0.35584,0.00825,0.78729,0.76123,0.76974,0.41379,1.67293,1.16347,0.02505,0.000117868,0.000117868,0.000117868
93,4142.13,0.92214,0.36013,0.00838,0.788,0.74977,0.76876,0.41101,1.67451,1.17363,0.02515,0.000114138,0.000114138,0.000114138
94,4186.11,0.91645,0.35479,0.00834,0.82281,0.72587,0.77528,0.4121,1.67218,1.17709,0.02506,0.000110837,0.000110837,0.000110837
95,4230.27,0.91279,0.38946,0.00831,0.79395,0.74715,0.76845,0.41196,1.66657,1.18481,0.02499,0.000107971,0.000107971,0.000107971
96,4274.41,0.90346,0.34706,0.00817,0.76778,0.76219,0.76736,0.40962,1.67208,1.18973,0.0251,0.00010554,0.00010554,0.00010554
97,4318.73,0.90002,0.35062,0.00811,0.80788,0.72793,0.76969,0.41199,1.67653,1.16919,0.02526,0.000103548,0.000103548,0.000103548
98,4362.66,0.89944,0.34988,0.00837,0.781,0.75763,0.76174,0.40679,1.68611,1.16976,0.02549,0.000101997,0.000101997,0.000101997
99,4406.78,0.89475,0.33935,0.00806,0.81422,0.72659,0.76515,0.41015,1.68732,1.17617,0.02546,0.000100888,0.000100888,0.000100888
100,4451.1,0.88542,0.34142,0.00798,0.79247,0.74247,0.76436,0.40808,1.69283,1.17924,0.02552,0.000100222,0.000100222,0.000100222
