epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,7634.61,1.88586,1.39938,1.96619,0.76268,0.73134,0.78995,0.432,1.95139,1.12259,2.06164,0.000758483,0.000758483,0.000758483
106,7707.04,1.89304,1.40983,1.96951,0.73701,0.73586,0.78033,0.42822,1.95185,1.14208,2.05279,0.000754296,0.000754296,0.000754296
107,7779.52,1.88819,1.3952,1.97031,0.782,0.72999,0.79849,0.44179,1.94147,1.1164,2.05901,0.000750086,0.000750086,0.000750086
108,7851.81,1.87044,1.37273,1.95385,0.78094,0.71186,0.7949,0.44162,1.93288,1.11237,2.05216,0.000745854,0.000745854,0.000745854
109,7924.28,1.86707,1.38123,1.94583,0.77182,0.73539,0.79497,0.44325,1.94077,1.1049,2.04255,0.000741601,0.000741601,0.000741601
110,7996.35,1.85763,1.38747,1.95216,0.79317,0.71426,0.7928,0.43824,1.93882,1.11615,2.05249,0.000737326,0.000737326,0.000737326
111,8068.57,1.8595,1.35995,1.93275,0.81141,0.72725,0.79992,0.44006,1.95181,1.09079,2.05505,0.000733031,0.000733031,0.000733031
112,8141.14,1.86206,1.38061,1.94467,0.77344,0.74686,0.7999,0.43941,1.95747,1.1,2.05442,0.000728717,0.000728717,0.000728717
113,8213.62,1.86316,1.35986,1.95616,0.7972,0.74106,0.80569,0.44308,1.95573,1.09336,2.06127,0.000724382,0.000724382,0.000724382
114,8286.01,1.86401,1.35381,1.94063,0.77244,0.75146,0.80491,0.44103,1.94849,1.08824,2.05394,0.000720028,0.000720028,0.000720028
115,8358.56,1.85416,1.34845,1.93737,0.77204,0.7404,0.80593,0.4445,1.95504,1.08634,2.06707,0.000715656,0.000715656,0.000715656
