epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,3415.88,1.22437,0.79682,1.27954,0.78307,0.68943,0.75788,0.41309,1.57078,1.1491,1.59814,0.00043809,0.00043809,0.00043809
60,3472.94,1.22371,0.7862,1.27869,0.75183,0.72762,0.77322,0.41705,1.5849,1.1113,1.59693,0.000424454,0.000424454,0.000424454
61,3529.67,1.22167,0.76984,1.27898,0.72974,0.72571,0.76955,0.41699,1.59222,1.09217,1.60652,0.000410942,0.000410942,0.000410942
62,3586.56,1.19476,0.76236,1.25169,0.74383,0.72719,0.75765,0.40235,1.58363,1.11234,1.60172,0.000397568,0.000397568,0.000397568
63,3643.66,1.20734,0.75005,1.28201,0.7649,0.71151,0.76841,0.40598,1.61164,1.10027,1.61573,0.000384344,0.000384344,0.000384344
64,3700.49,1.17638,0.75426,1.24605,0.77005,0.72379,0.77028,0.40883,1.60903,1.10539,1.62549,0.000371283,0.000371283,0.000371283
65,3757.5,1.15537,0.70794,1.23904,0.74086,0.73259,0.75862,0.40117,1.62023,1.12408,1.63528,0.000358399,0.000358399,0.000358399
66,3814.33,1.14381,0.7169,1.22835,0.76637,0.74997,0.78146,0.42235,1.57811,1.06918,1.61165,0.000345704,0.000345704,0.000345704
67,3871.45,1.1448,0.71155,1.23394,0.78537,0.72509,0.77422,0.4147,1.58289,1.08279,1.62183,0.000333211,0.000333211,0.000333211
68,3928.16,1.12607,0.67253,1.21047,0.76053,0.73046,0.77268,0.41531,1.5924,1.08819,1.62462,0.000320931,0.000320931,0.000320931
69,3985.34,1.12031,0.67504,1.20566,0.77899,0.69541,0.75961,0.40843,1.59513,1.11405,1.62536,0.000308878,0.000308878,0.000308878
70,4041.91,1.11181,0.67798,1.20732,0.76619,0.74109,0.77408,0.41096,1.60027,1.09571,1.63494,0.000297062,0.000297062,0.000297062
71,4098.78,1.09029,0.64427,1.18885,0.76772,0.7331,0.76606,0.41169,1.59619,1.09744,1.62994,0.000285497,0.000285497,0.000285497
72,4155.44,1.08542,0.63873,1.18436,0.78361,0.70769,0.75701,0.40145,1.6214,1.10513,1.65874,0.000274192,0.000274192,0.000274192
73,4212.42,1.08541,0.63997,1.1861,0.79052,0.71535,0.77534,0.41712,1.5986,1.09216,1.63296,0.000263159,0.000263159,0.000263159
74,4269.6,1.06135,0.6243,1.17451,0.74982,0.73802,0.77342,0.4139,1.59815,1.07301,1.65351,0.00025241,0.00025241,0.00025241
75,4326.52,1.05611,0.61191,1.16714,0.76653,0.73284,0.76899,0.41113,1.60584,1.08646,1.66103,0.000241954,0.000241954,0.000241954
76,4383.39,1.0439,0.61079,1.16484,0.7852,0.71117,0.76782,0.40495,1.6158,1.10285,1.66533,0.000231802,0.000231802,0.000231802
77,4440.2,1.02593,0.59149,1.15434,0.74111,0.75108,0.76894,0.41521,1.60571,1.09928,1.65966,0.000221964,0.000221964,0.000221964
78,4497.04,1.0231,0.59408,1.15618,0.7787,0.72116,0.76406,0.41611,1.6062,1.09992,1.65848,0.00021245,0.00021245,0.00021245
79,4553.78,1.02003,0.60212,1.14772,0.76706,0.73401,0.76382,0.41079,1.61116,1.0931,1.6716,0.000203269,0.000203269,0.000203269
80,4610.92,1.00494,0.57734,1.1354,0.73583,0.75576,0.76922,0.40992,1.62425,1.08312,1.68138,0.00019443,0.00019443,0.00019443
81,4667.66,0.99304,0.57795,1.13321,0.76275,0.73956,0.75827,0.40527,1.64132,1.11765,1.70602,0.000185942,0.000185942,0.000185942
82,4724.46,0.98649,0.57117,1.12694,0.773,0.73753,0.76538,0.4112,1.62893,1.08404,1.69998,0.000177814,0.000177814,0.000177814
83,4781.24,0.98342,0.55644,1.13028,0.77514,0.72211,0.75438,0.40438,1.63526,1.09508,1.70655,0.000170052,0.000170052,0.000170052
84,4838.1,0.97117,0.55192,1.11861,0.76748,0.72289,0.76287,0.40845,1.62914,1.0942,1.70692,0.000162666,0.000162666,0.000162666
85,4895.31,0.96816,0.56087,1.11983,0.77244,0.72922,0.76266,0.41281,1.61715,1.0951,1.69196,0.000155662,0.000155662,0.000155662
86,4952.18,0.96542,0.54666,1.11466,0.77756,0.72429,0.75289,0.39994,1.64439,1.12288,1.72061,0.000149047,0.000149047,0.000149047
87,5009.09,0.95023,0.53655,1.10324,0.78927,0.71514,0.75801,0.40255,1.64147,1.1079,1.72826,0.000142828,0.000142828,0.000142828
88,5066.34,0.95197,0.58059,1.1241,0.7809,0.73271,0.75925,0.4088,1.6365,1.09839,1.73148,0.00013701,0.00013701,0.00013701
89,5123.39,0.92955,0.52346,1.09811,0.74611,0.74856,0.75933,0.40545,1.64237,1.11305,1.72997,0.000131601,0.000131601,0.000131601
90,5180.47,0.92352,0.52255,1.09332,0.76874,0.73065,0.75009,0.40369,1.64044,1.10072,1.73379,0.000126604,0.000126604,0.000126604
91,5238.49,0.93196,0.52845,1.09785,0.79003,0.73256,0.75893,0.4047,1.63422,1.10018,1.72088,0.000122025,0.000122025,0.000122025
92,5295.12,0.9194,0.51607,1.086,0.76006,0.73828,0.74938,0.40468,1.62813,1.11512,1.7273,0.000117868,0.000117868,0.000117868
93,5352.09,0.90943,0.51759,1.0863,0.79015,0.72157,0.75768,0.40669,1.6297,1.10116,1.72593,0.000114138,0.000114138,0.000114138
94,5408.93,0.91569,0.52745,1.09194,0.76602,0.73669,0.75788,0.40888,1.63415,1.10025,1.72659,0.000110837,0.000110837,0.000110837
95,5466.33,0.89768,0.5068,1.07533,0.77496,0.72859,0.7594,0.40666,1.63993,1.09262,1.74504,0.000107971,0.000107971,0.000107971
96,5523.31,0.90735,0.50728,1.08611,0.77035,0.72729,0.7524,0.40231,1.63461,1.12174,1.74162,0.00010554,0.00010554,0.00010554
97,5579.95,0.88651,0.50257,1.07345,0.77976,0.73152,0.75377,0.40553,1.63488,1.11287,1.73678,0.000103548,0.000103548,0.000103548
98,5636.89,0.89715,0.5061,1.0793,0.78074,0.72928,0.75652,0.40512,1.64173,1.10989,1.74444,0.000101997,0.000101997,0.000101997
99,5693.71,0.88173,0.51019,1.06959,0.75817,0.74811,0.76176,0.40555,1.64244,1.1129,1.75049,0.000100888,0.000100888,0.000100888
100,5750.59,0.87041,0.48954,1.06081,0.76418,0.74053,0.7527,0.40013,1.64691,1.13023,1.76225,0.000100222,0.000100222,0.000100222
