epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,1246.76,1.38137,1.04257,1.39306,0.75475,0.72961,0.78119,0.40601,1.59441,1.16171,1.57573,0.000754296,0.000754296,0.000754296
37,1281.39,1.37305,1.02432,1.38273,0.71137,0.73897,0.76717,0.40368,1.59779,1.16471,1.58657,0.000741601,0.000741601,0.000741601
38,1316.08,1.36014,1.00541,1.36924,0.74775,0.73026,0.77977,0.42116,1.57056,1.14109,1.57775,0.000728717,0.000728717,0.000728717
39,1350.81,1.37197,0.98585,1.38131,0.76119,0.69461,0.7556,0.3983,1.58352,1.22045,1.58665,0.000715656,0.000715656,0.000715656
40,1385.38,1.37116,0.98613,1.3784,0.73214,0.69778,0.73894,0.39456,1.59477,1.20327,1.59489,0.000702432,0.000702432,0.000702432
41,1420.06,1.3528,0.9697,1.36631,0.822,0.67954,0.77379,0.42549,1.55102,1.16216,1.56769,0.000689058,0.000689058,0.000689058
42,1454.79,1.34047,0.94595,1.3566,0.73472,0.72843,0.77583,0.41045,1.59828,1.16967,1.57835,0.000675546,0.000675546,0.000675546
43,1489.53,1.31261,0.92756,1.33141,0.81644,0.70403,0.79052,0.43006,1.56906,1.10376,1.5573,0.00066191,0.00066191,0.00066191
44,1523.96,1.30237,0.93362,1.32106,0.774,0.70053,0.77135,0.41658,1.59626,1.09953,1.56894,0.000648164,0.000648164,0.000648164
45,1558.58,1.27383,0.88309,1.30411,0.73066,0.72269,0.75846,0.40265,1.61838,1.15933,1.59629,0.000634322,0.000634322,0.000634322
46,1593.16,1.26798,0.85416,1.30189,0.75392,0.69493,0.74915,0.40448,1.5886,1.1552,1.58114,0.000620396,0.000620396,0.000620396
47,1627.91,1.27659,0.87035,1.30564,0.76216,0.67972,0.76014,0.40648,1.60775,1.15272,1.59188,0.0006064,0.0006064,0.0006064
48,1662.29,1.261,0.84814,1.29888,0.75916,0.70369,0.75928,0.40434,1.61358,1.1235,1.61961,0.000592349,0.000592349,0.000592349
49,1696.67,1.23297,0.8143,1.27812,0.77539,0.71072,0.78338,0.42229,1.59454,1.12614,1.58699,0.000578256,0.000578256,0.000578256
50,1731.22,1.22715,0.80265,1.26947,0.7486,0.70107,0.75882,0.40509,1.61954,1.13102,1.60945,0.000564135,0.000564135,0.000564135
51,1765.68,1.20433,0.78541,1.25678,0.77489,0.73122,0.78817,0.42532,1.58629,1.05893,1.60201,0.00055,0.00055,0.00055
52,1800.76,1.20458,0.7925,1.25485,0.79582,0.70278,0.77393,0.40681,1.62074,1.1476,1.62515,0.000535865,0.000535865,0.000535865
53,1835.67,1.19677,0.76547,1.24763,0.73954,0.75893,0.77378,0.41801,1.58049,1.07742,1.58139,0.000521744,0.000521744,0.000521744
54,1870.37,1.17383,0.75664,1.2373,0.80727,0.68579,0.77554,0.41183,1.61383,1.10594,1.62665,0.000507651,0.000507651,0.000507651
55,1904.92,1.15209,0.74218,1.22607,0.8,0.72333,0.78612,0.41959,1.61045,1.07163,1.62083,0.0004936,0.0004936,0.0004936
56,1939.71,1.17435,0.73055,1.24095,0.80679,0.72813,0.79982,0.42765,1.59354,1.07206,1.6087,0.000479604,0.000479604,0.000479604
57,1974.62,1.14308,0.71057,1.21587,0.80967,0.71618,0.79088,0.42435,1.59163,1.08463,1.60068,0.000465678,0.000465678,0.000465678
58,2009.35,1.12913,0.69901,1.20761,0.74551,0.73048,0.77368,0.4113,1.63381,1.09342,1.63589,0.000451836,0.000451836,0.000451836
59,2044.06,1.11787,0.71068,1.20173,0.75842,0.7379,0.77428,0.40904,1.6323,1.10524,1.65816,0.00043809,0.00043809,0.00043809
60,2078.96,1.10885,0.69442,1.20094,0.77698,0.72747,0.78012,0.40537,1.65102,1.09362,1.66698,0.000424454,0.000424454,0.000424454
61,2113.87,1.10738,0.671,1.20114,0.77057,0.73263,0.77776,0.40975,1.60552,1.0887,1.62772,0.000410942,0.000410942,0.000410942
62,2148.51,1.085,0.67999,1.18225,0.78653,0.71918,0.77029,0.40513,1.6507,1.08563,1.68184,0.000397568,0.000397568,0.000397568
63,2183.43,1.08016,0.64598,1.18185,0.78142,0.71087,0.77874,0.40902,1.64105,1.06324,1.69594,0.000384344,0.000384344,0.000384344
64,2218.1,1.05314,0.65033,1.16025,0.79111,0.68922,0.76597,0.40632,1.63596,1.10431,1.66032,0.000371283,0.000371283,0.000371283
65,2253.05,1.0478,0.63561,1.1635,0.80946,0.69424,0.76575,0.40742,1.63168,1.11279,1.67098,0.000358399,0.000358399,0.000358399
66,2287.73,1.03605,0.62245,1.15651,0.80226,0.70236,0.77748,0.40814,1.6299,1.09055,1.68148,0.000345704,0.000345704,0.000345704
67,2322.46,1.03801,0.63375,1.16179,0.79575,0.69819,0.77583,0.4125,1.62051,1.06373,1.67306,0.000333211,0.000333211,0.000333211
68,2356.98,1.02157,0.60862,1.1417,0.795,0.71345,0.76021,0.40098,1.62532,1.09216,1.6823,0.000320931,0.000320931,0.000320931
69,2391.62,1.00961,0.59804,1.13239,0.73178,0.73953,0.76224,0.40967,1.62083,1.08238,1.68624,0.000308878,0.000308878,0.000308878
70,2426.16,0.99907,0.58902,1.12701,0.77973,0.73306,0.7713,0.40383,1.65334,1.07117,1.71468,0.000297062,0.000297062,0.000297062
71,2460.72,0.98809,0.57714,1.12759,0.7974,0.71304,0.77546,0.40663,1.63118,1.06072,1.69431,0.000285497,0.000285497,0.000285497
72,2495.25,0.97721,0.57032,1.11399,0.80089,0.71556,0.77082,0.40294,1.64689,1.07339,1.71767,0.000274192,0.000274192,0.000274192
73,2530.01,0.97761,0.58422,1.11433,0.74661,0.73513,0.77169,0.40734,1.63986,1.06901,1.69954,0.000263159,0.000263159,0.000263159
74,2564.93,0.95115,0.56002,1.10404,0.77436,0.72666,0.76706,0.39769,1.65806,1.07476,1.71977,0.00025241,0.00025241,0.00025241
75,2599.41,0.96045,0.55449,1.10829,0.75974,0.74623,0.77413,0.40481,1.64784,1.0682,1.7277,0.000241954,0.000241954,0.000241954
76,2634.23,0.94803,0.55361,1.10284,0.75321,0.74971,0.772,0.39912,1.65281,1.07399,1.73258,0.000231802,0.000231802,0.000231802
77,2669.17,0.92677,0.53608,1.08812,0.76854,0.7504,0.78322,0.40754,1.62639,1.07252,1.68246,0.000221964,0.000221964,0.000221964
78,2703.98,0.92554,0.53642,1.08969,0.73356,0.75336,0.78004,0.41104,1.64106,1.06651,1.7078,0.00021245,0.00021245,0.00021245
79,2738.74,0.93323,0.54839,1.09432,0.75981,0.75372,0.77195,0.40431,1.64115,1.07415,1.71624,0.000203269,0.000203269,0.000203269
80,2773.6,0.90921,0.52494,1.077,0.75549,0.7328,0.77195,0.40189,1.65814,1.09079,1.73494,0.00019443,0.00019443,0.00019443
81,2808.56,0.89984,0.52307,1.07616,0.79788,0.70023,0.77038,0.40407,1.64963,1.05539,1.73436,0.000185942,0.000185942,0.000185942
82,2843.17,0.89529,0.51784,1.07354,0.79324,0.72465,0.77881,0.4118,1.62491,1.05754,1.71285,0.000177814,0.000177814,0.000177814
83,2877.8,0.89442,0.51349,1.07374,0.77563,0.76081,0.78608,0.4113,1.64693,1.03731,1.73193,0.000170052,0.000170052,0.000170052
84,2912.4,0.88302,0.51105,1.06589,0.76443,0.72881,0.76668,0.40565,1.65199,1.05145,1.74613,0.000162666,0.000162666,0.000162666
85,2947.09,0.87832,0.51039,1.06726,0.78933,0.7364,0.77825,0.41076,1.64455,1.03628,1.74235,0.000155662,0.000155662,0.000155662
86,2981.75,0.87531,0.50289,1.06121,0.76468,0.74167,0.76498,0.39871,1.6614,1.06467,1.7518,0.000149047,0.000149047,0.000149047
87,3016.3,0.86401,0.49496,1.05515,0.77606,0.72612,0.76777,0.4009,1.64942,1.07586,1.74336,0.000142828,0.000142828,0.000142828
88,3050.99,0.86294,0.49745,1.06155,0.7752,0.7199,0.75641,0.39794,1.65231,1.08223,1.74718,0.00013701,0.00013701,0.00013701
89,3085.38,0.85899,0.48921,1.05337,0.76631,0.74826,0.77266,0.40055,1.65185,1.05555,1.75884,0.000131601,0.000131601,0.000131601
90,3120.3,0.83827,0.47759,1.04125,0.76788,0.73445,0.76339,0.39566,1.674,1.08925,1.77759,0.000126604,0.000126604,0.000126604
91,3156.23,0.85712,0.49034,1.0493,0.80038,0.72361,0.77402,0.40453,1.64831,1.0891,1.75103,0.000122025,0.000122025,0.000122025
92,3190.67,0.83891,0.49023,1.0429,0.7794,0.72901,0.7678,0.40054,1.65815,1.07483,1.76624,0.000117868,0.000117868,0.000117868
93,3225.29,0.82824,0.47872,1.03289,0.79073,0.74014,0.77615,0.40542,1.65378,1.05514,1.75544,0.000114138,0.000114138,0.000114138
94,3259.87,0.83866,0.48784,1.03918,0.77623,0.72955,0.76671,0.39955,1.66045,1.07811,1.76621,0.000110837,0.000110837,0.000110837
95,3294.27,0.83337,0.4777,1.03468,0.77755,0.73906,0.77009,0.403,1.64623,1.07496,1.76255,0.000107971,0.000107971,0.000107971
96,3328.95,0.82598,0.48933,1.0365,0.79006,0.72673,0.77589,0.40656,1.66356,1.07823,1.77329,0.00010554,0.00010554,0.00010554
97,3363.4,0.81747,0.47097,1.03266,0.79517,0.7105,0.77322,0.40564,1.66044,1.09059,1.77482,0.000103548,0.000103548,0.000103548
98,3398.05,0.82274,0.47206,1.03857,0.78508,0.73017,0.77139,0.4029,1.67189,1.08499,1.7832,0.000101997,0.000101997,0.000101997
99,3432.66,0.81446,0.46312,1.03288,0.78372,0.71275,0.76915,0.40129,1.67648,1.08735,1.79283,0.000100888,0.000100888,0.000100888
100,3467.22,0.80069,0.46138,1.02433,0.76762,0.73732,0.77487,0.40469,1.66846,1.06991,1.79055,0.000100222,0.000100222,0.000100222
