epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,767.89,1.67639,1.57508,1.62643,0.64661,0.64852,0.67363,0.3452,1.58509,1.46513,1.59233,0.000989163,0.000989163,0.000989163
23,802.958,1.65744,1.5515,1.61816,0.71709,0.62003,0.69333,0.34477,1.65244,1.4541,1.63511,0.000988111,0.000988111,0.000988111
24,838.835,1.65424,1.52373,1.61122,0.73178,0.66104,0.7377,0.38608,1.57655,1.35944,1.57987,0.00098701,0.00098701,0.00098701
25,874.589,1.64387,1.52136,1.59249,0.72791,0.59538,0.69577,0.36904,1.5949,1.40475,1.59056,0.000985862,0.000985862,0.000985862
26,909.561,1.62581,1.49508,1.57721,0.67751,0.71076,0.72479,0.37725,1.59017,1.40862,1.59115,0.000984667,0.000984667,0.000984667
27,945.205,1.6174,1.46256,1.56406,0.73265,0.65773,0.72783,0.38675,1.5579,1.34087,1.55243,0.000983423,0.000983423,0.000983423
28,981.062,1.63032,1.47342,1.57282,0.68458,0.6635,0.71888,0.37922,1.59005,1.38485,1.57838,0.000982132,0.000982132,0.000982132
29,1016.28,1.62428,1.46287,1.57009,0.71144,0.68328,0.74842,0.38927,1.60275,1.33098,1.58874,0.000980794,0.000980794,0.000980794
30,1051.33,1.6101,1.43404,1.55625,0.69554,0.68637,0.74675,0.39179,1.57404,1.33607,1.55503,0.000979408,0.000979408,0.000979408
31,1086.02,1.60857,1.42469,1.55239,0.68566,0.66498,0.72014,0.37101,1.60215,1.36024,1.57151,0.000977975,0.000977975,0.000977975
32,1121.14,1.60882,1.40563,1.54382,0.70202,0.72547,0.76117,0.40262,1.57349,1.26884,1.5437,0.000976496,0.000976496,0.000976496
33,1156.14,1.59184,1.37691,1.53813,0.72664,0.68591,0.73055,0.38506,1.56993,1.28783,1.55618,0.000974969,0.000974969,0.000974969
34,1190.96,1.59091,1.38286,1.54123,0.73349,0.67382,0.73657,0.38617,1.60267,1.296,1.57994,0.000973396,0.000973396,0.000973396
35,1225.74,1.58198,1.35818,1.53443,0.70126,0.69616,0.72857,0.39023,1.56996,1.30959,1.55985,0.000971777,0.000971777,0.000971777
36,1260.5,1.56628,1.34668,1.53987,0.75365,0.70002,0.76187,0.40952,1.54654,1.24508,1.55124,0.000970111,0.000970111,0.000970111
37,1295.75,1.56517,1.33502,1.52386,0.7351,0.69354,0.75094,0.40497,1.5436,1.32958,1.53871,0.000968399,0.000968399,0.000968399
38,1330.85,1.542,1.31214,1.51181,0.73055,0.69094,0.74838,0.39656,1.56811,1.26226,1.56841,0.000966642,0.000966642,0.000966642
39,1365.94,1.55715,1.29239,1.51292,0.74367,0.70585,0.76783,0.40019,1.5658,1.25846,1.57543,0.000964838,0.000964838,0.000964838
40,1400.46,1.54387,1.28819,1.51517,0.73396,0.68324,0.73971,0.38779,1.60613,1.30665,1.58973,0.00096299,0.00096299,0.00096299
41,1435.34,1.54656,1.28573,1.50925,0.71333,0.7322,0.77168,0.40633,1.57696,1.22309,1.54138,0.000961095,0.000961095,0.000961095
42,1470.72,1.54478,1.26851,1.50152,0.74913,0.68011,0.75543,0.40841,1.52796,1.2522,1.54267,0.000959156,0.000959156,0.000959156
43,1505.49,1.52744,1.26623,1.4999,0.76845,0.68982,0.77255,0.41558,1.55198,1.2015,1.53996,0.000957172,0.000957172,0.000957172
44,1540.06,1.5311,1.25374,1.49564,0.76871,0.70389,0.78432,0.41796,1.55787,1.16712,1.53272,0.000955143,0.000955143,0.000955143
45,1574.98,1.51433,1.2162,1.47671,0.75542,0.70146,0.76194,0.40122,1.56179,1.20229,1.55121,0.00095307,0.00095307,0.00095307
46,1609.79,1.51249,1.19189,1.47865,0.72852,0.7021,0.76627,0.41106,1.55125,1.18862,1.55348,0.000950953,0.000950953,0.000950953
47,1644.61,1.51626,1.19924,1.47255,0.7645,0.69732,0.78206,0.41621,1.55278,1.20225,1.53355,0.000948792,0.000948792,0.000948792
48,1679.1,1.51369,1.17635,1.48294,0.76874,0.7426,0.7933,0.43001,1.52712,1.14248,1.53319,0.000946587,0.000946587,0.000946587
49,1713.36,1.49977,1.17459,1.46958,0.76177,0.70464,0.77837,0.42073,1.52167,1.15844,1.49884,0.000944338,0.000944338,0.000944338
50,1747.79,1.4922,1.16386,1.46637,0.79046,0.72977,0.79774,0.42522,1.5615,1.16315,1.55434,0.000942046,0.000942046,0.000942046
51,1782.07,1.47176,1.14231,1.44824,0.76675,0.73911,0.7996,0.42363,1.54125,1.1549,1.54353,0.000939711,0.000939711,0.000939711
52,1816.75,1.50116,1.13444,1.46632,0.77379,0.70546,0.77395,0.39965,1.55558,1.19647,1.54863,0.000937334,0.000937334,0.000937334
53,1851.13,1.47361,1.13011,1.44897,0.77375,0.73051,0.79064,0.42256,1.55718,1.1327,1.56113,0.000934914,0.000934914,0.000934914
54,1885.83,1.4773,1.12828,1.44989,0.7629,0.70451,0.77241,0.41159,1.55617,1.17004,1.53851,0.000932452,0.000932452,0.000932452
55,1920.73,1.45893,1.10075,1.43156,0.75047,0.7511,0.7998,0.42279,1.56771,1.13055,1.55476,0.000929948,0.000929948,0.000929948
56,1955.33,1.47179,1.1101,1.44946,0.76997,0.71787,0.78428,0.41439,1.5952,1.16006,1.58924,0.000927402,0.000927402,0.000927402
57,1989.73,1.45337,1.07453,1.43023,0.78803,0.72539,0.79887,0.4292,1.56314,1.10617,1.55479,0.000924815,0.000924815,0.000924815
58,2024.31,1.46321,1.0816,1.44349,0.75703,0.7195,0.7811,0.40939,1.5627,1.16854,1.54634,0.000922186,0.000922186,0.000922186
59,2058.67,1.45427,1.08202,1.43478,0.70515,0.74432,0.75901,0.40009,1.57265,1.21006,1.56196,0.000919517,0.000919517,0.000919517
60,2093.11,1.44762,1.08118,1.42288,0.74437,0.69926,0.77867,0.41421,1.57434,1.15418,1.56354,0.000916808,0.000916808,0.000916808
61,2127.59,1.43609,1.05362,1.41943,0.75518,0.72634,0.78336,0.41017,1.55491,1.14407,1.53812,0.000914058,0.000914058,0.000914058
62,2161.8,1.43497,1.04686,1.41421,0.77969,0.69689,0.78796,0.41389,1.58358,1.16779,1.55862,0.000911268,0.000911268,0.000911268
63,2196.47,1.43718,1.05398,1.41838,0.74073,0.75053,0.79937,0.43067,1.5416,1.11418,1.54734,0.000908438,0.000908438,0.000908438
64,2230.89,1.40928,1.02021,1.3987,0.79885,0.70254,0.80351,0.42736,1.5723,1.09083,1.55841,0.00090557,0.00090557,0.00090557
65,2265.25,1.40184,1.00325,1.3999,0.7401,0.7354,0.78377,0.40878,1.60144,1.12719,1.56764,0.000902662,0.000902662,0.000902662
66,2299.63,1.42015,1.00639,1.40577,0.72951,0.76279,0.7916,0.42205,1.56564,1.09246,1.55667,0.000899716,0.000899716,0.000899716
67,2334.16,1.41059,0.99282,1.39524,0.75124,0.73991,0.79429,0.41538,1.5944,1.10162,1.56083,0.000896731,0.000896731,0.000896731
68,2369.06,1.40606,0.9746,1.39413,0.75183,0.74577,0.78021,0.41284,1.61123,1.10323,1.57233,0.000893708,0.000893708,0.000893708
69,2403.35,1.40181,0.97174,1.39414,0.75637,0.73516,0.79069,0.41733,1.59642,1.10502,1.57521,0.000890648,0.000890648,0.000890648
70,2437.73,1.39308,0.97145,1.39189,0.80086,0.69288,0.79215,0.41965,1.57888,1.1114,1.56016,0.00088755,0.00088755,0.00088755
71,2472.27,1.39454,0.95456,1.38665,0.7563,0.74158,0.78477,0.41901,1.59815,1.12295,1.56728,0.000884415,0.000884415,0.000884415
72,2506.88,1.37725,0.94665,1.37593,0.76564,0.73621,0.80385,0.41174,1.60437,1.10971,1.5922,0.000881244,0.000881244,0.000881244
73,2544.63,1.38665,0.94917,1.37859,0.75795,0.72534,0.78541,0.41446,1.60561,1.12246,1.55741,0.000878036,0.000878036,0.000878036
74,2579.34,1.36892,0.92253,1.36579,0.76554,0.72915,0.79484,0.42109,1.60424,1.10514,1.57007,0.000874792,0.000874792,0.000874792
75,2613.97,1.36735,0.92639,1.36786,0.7902,0.72161,0.79219,0.41844,1.61732,1.08815,1.5981,0.000871513,0.000871513,0.000871513
76,2648.51,1.35959,0.92533,1.36175,0.81109,0.72549,0.80149,0.42583,1.57401,1.08317,1.5517,0.000868198,0.000868198,0.000868198
77,2682.98,1.34155,0.89756,1.34298,0.7746,0.76397,0.80864,0.42594,1.60053,1.09041,1.58634,0.000864849,0.000864849,0.000864849
78,2717.94,1.33392,0.88882,1.34114,0.75438,0.7613,0.80635,0.42869,1.57766,1.07658,1.56831,0.000861464,0.000861464,0.000861464
79,2752.66,1.34783,0.88084,1.35269,0.76727,0.7497,0.79704,0.42366,1.60772,1.10663,1.58283,0.000858046,0.000858046,0.000858046
80,2787.49,1.327,0.87606,1.33805,0.79917,0.73259,0.79884,0.42513,1.59391,1.06309,1.58,0.000854594,0.000854594,0.000854594
81,2822.37,1.31688,0.867,1.3295,0.75398,0.75239,0.78845,0.41243,1.63504,1.08463,1.61102,0.000851109,0.000851109,0.000851109
82,2857.46,1.32107,0.86046,1.33108,0.80431,0.7427,0.80468,0.42616,1.60379,1.03378,1.59845,0.00084759,0.00084759,0.00084759
83,2892.19,1.32657,0.84821,1.33109,0.77468,0.75423,0.79898,0.42257,1.58349,1.06938,1.57207,0.000844039,0.000844039,0.000844039
84,2926.97,1.31311,0.85955,1.32818,0.7271,0.79562,0.79886,0.41935,1.60825,1.06332,1.58206,0.000840456,0.000840456,0.000840456
85,2961.37,1.30199,0.85689,1.31981,0.78688,0.73922,0.80802,0.42459,1.59466,1.04437,1.57126,0.000836841,0.000836841,0.000836841
86,2995.69,1.29613,0.84457,1.32271,0.75425,0.75984,0.79544,0.42058,1.61747,1.08578,1.60479,0.000833194,0.000833194,0.000833194
87,3029.97,1.29241,0.82969,1.31721,0.80003,0.74165,0.80556,0.41556,1.63777,1.08097,1.61922,0.000829517,0.000829517,0.000829517
88,3064.29,1.29936,0.83471,1.32223,0.7581,0.73107,0.78719,0.41931,1.63627,1.0869,1.60557,0.000825808,0.000825808,0.000825808
89,3099.35,1.28376,0.81069,1.30482,0.79444,0.74623,0.80067,0.42633,1.61159,1.0837,1.59146,0.00082207,0.00082207,0.00082207
90,3133.35,1.27619,0.80768,1.30169,0.78359,0.74497,0.79897,0.42326,1.61045,1.06814,1.60542,0.000818301,0.000818301,0.000818301
91,3167.95,1.28017,0.81252,1.29959,0.75243,0.76816,0.79277,0.41648,1.61655,1.07563,1.60314,0.000814503,0.000814503,0.000814503
92,3202.18,1.27436,0.79079,1.29863,0.79122,0.75665,0.80357,0.42316,1.61502,1.08173,1.59338,0.000810677,0.000810677,0.000810677
93,3236.52,1.26443,0.7914,1.29213,0.76754,0.75045,0.78248,0.42007,1.6248,1.07679,1.62207,0.000806821,0.000806821,0.000806821
