epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,3785.86,0.98699,0.52901,1.1167,0.72698,0.72228,0.73068,0.39662,1.65306,1.16765,1.70408,0.000162666,0.000162666,0.000162666
85,3830.72,0.98418,0.52958,1.11852,0.73846,0.70597,0.72543,0.39465,1.6588,1.18567,1.69507,0.000155662,0.000155662,0.000155662
86,3875.59,0.96869,0.51089,1.10994,0.71972,0.71964,0.73282,0.39872,1.65365,1.15638,1.69712,0.000149047,0.000149047,0.000149047
87,3920.48,0.96386,0.50606,1.09984,0.76304,0.70661,0.73849,0.4013,1.64391,1.18655,1.6851,0.000142828,0.000142828,0.000142828
88,3965.79,0.95929,0.51053,1.11089,0.76256,0.69935,0.73581,0.4008,1.65337,1.17779,1.71759,0.00013701,0.00013701,0.00013701
89,4010.72,0.95276,0.49521,1.1031,0.74105,0.69575,0.72481,0.395,1.64687,1.19798,1.69712,0.000131601,0.000131601,0.000131601
90,4055.51,0.94491,0.49819,1.09494,0.75356,0.68467,0.71743,0.39201,1.65341,1.22748,1.70945,0.000126604,0.000126604,0.000126604
91,4101.34,0.94878,0.50096,1.09133,0.73224,0.7045,0.7248,0.39277,1.66276,1.20583,1.71966,0.000122025,0.000122025,0.000122025
92,4146.07,0.9419,0.49199,1.08927,0.71489,0.72067,0.71809,0.39095,1.6653,1.2026,1.71959,0.000117868,0.000117868,0.000117868
93,4191.31,0.94289,0.48778,1.08779,0.71424,0.72434,0.72307,0.39131,1.65459,1.22067,1.71846,0.000114138,0.000114138,0.000114138
94,4236.28,0.93862,0.49484,1.09037,0.73831,0.69878,0.72505,0.39578,1.65478,1.19844,1.71461,0.000110837,0.000110837,0.000110837
95,4281.5,0.93488,0.48693,1.08218,0.73479,0.70195,0.72117,0.39256,1.65863,1.19239,1.71895,0.000107971,0.000107971,0.000107971
96,4326.38,0.93388,0.48537,1.08714,0.73679,0.70792,0.72217,0.39058,1.66485,1.21686,1.72011,0.00010554,0.00010554,0.00010554
97,4371.01,0.92299,0.47397,1.09028,0.7362,0.70954,0.72553,0.39089,1.66043,1.20746,1.72917,0.000103548,0.000103548,0.000103548
98,4415.92,0.92227,0.47278,1.08903,0.75498,0.69149,0.72617,0.38893,1.66862,1.20907,1.72871,0.000101997,0.000101997,0.000101997
99,4460.93,0.90994,0.46303,1.08221,0.74444,0.71688,0.72739,0.3919,1.65917,1.20129,1.73276,0.000100888,0.000100888,0.000100888
100,4506,0.91198,0.47592,1.07991,0.74272,0.71903,0.72453,0.39076,1.65922,1.22629,1.73761,0.000100222,0.000100222,0.000100222
