epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1252.3,1.4681,1.08248,1.44937,0.77118,0.69094,0.76741,0.41538,1.5612,1.22193,1.56718,0.000959156,0.000959156,0.000959156
43,1281.71,1.44045,1.0806,1.42681,0.74049,0.72285,0.76022,0.41225,1.55118,1.15429,1.56164,0.000957172,0.000957172,0.000957172
44,1310.97,1.43533,1.08816,1.43186,0.73562,0.71528,0.75961,0.40113,1.5905,1.21255,1.59674,0.000955143,0.000955143,0.000955143
45,1340.23,1.43425,1.0454,1.41486,0.72792,0.69533,0.75817,0.40574,1.57253,1.14768,1.57393,0.00095307,0.00095307,0.00095307
46,1369.43,1.42292,1.03017,1.40833,0.72961,0.71,0.74812,0.40893,1.56204,1.1579,1.57231,0.000950953,0.000950953,0.000950953
47,1398.81,1.41464,1.04313,1.40975,0.71268,0.71772,0.76331,0.42228,1.53375,1.13995,1.5417,0.000948792,0.000948792,0.000948792
48,1428.01,1.4162,1.01461,1.4047,0.70958,0.72667,0.7559,0.40752,1.58696,1.16048,1.57854,0.000946587,0.000946587,0.000946587
49,1457.38,1.39343,1.01328,1.3915,0.73192,0.7356,0.76393,0.40848,1.53518,1.17165,1.54045,0.000944338,0.000944338,0.000944338
50,1486.61,1.39647,0.98383,1.3931,0.71053,0.72878,0.75277,0.40423,1.56659,1.18057,1.5669,0.000942046,0.000942046,0.000942046
51,1515.75,1.36438,0.98489,1.37173,0.73203,0.73535,0.76489,0.41448,1.57055,1.14666,1.5706,0.000939711,0.000939711,0.000939711
52,1545.17,1.39065,0.9757,1.38717,0.74837,0.72849,0.77958,0.42258,1.55991,1.11035,1.56721,0.000937334,0.000937334,0.000937334
53,1574.75,1.3659,0.95816,1.3732,0.74325,0.73979,0.78601,0.41574,1.58555,1.12783,1.59117,0.000934914,0.000934914,0.000934914
54,1604.03,1.34648,0.95089,1.35931,0.7235,0.73923,0.76307,0.40445,1.59694,1.12701,1.57561,0.000932452,0.000932452,0.000932452
55,1633.18,1.35763,0.94221,1.36152,0.73429,0.70675,0.76082,0.41449,1.57444,1.10982,1.57206,0.000929948,0.000929948,0.000929948
56,1662.34,1.36417,0.92526,1.37238,0.78718,0.6962,0.77803,0.40723,1.60313,1.10979,1.59468,0.000927402,0.000927402,0.000927402
